exp_19 Phase 8 n=24 workers=8 start 20260903_155724
  [149/257] parent partnered=True fold_half=1 halves=1 [71259s]
  [150/257] asymmetric partnered=False fold_half=- halves=8 [71260s]
  [151/257] unpartnered partnered=False fold_half=- halves=16 [71260s]
  [152/257] parent partnered=True fold_half=1 halves=1 [71260s]
  [153/257] parent partnered=True fold_half=1 halves=1 [71260s]
  [154/257] parent partnered=True fold_half=1 halves=1 [71260s]
  [155/257] unpartnered partnered=False fold_half=- halves=4 [71260s]
  [156/257] parent partnered=True fold_half=1 halves=1 [71260s]
  [157/257] parent partnered=True fold_half=1 halves=2 [71260s]
  [158/257] parent partnered=True fold_half=1 halves=1 [71261s]
  [159/257] degenerate-partner partnered=True fold_half=- halves=64 [71261s]
  [160/257] unpartnered partnered=False fold_half=- halves=16 [71261s]
  [161/257] degenerate-partner partnered=True fold_half=- halves=16 [71261s]
  [162/257] degenerate-partner partnered=True fold_half=- halves=64 [71261s]
  [163/257] degenerate-partner partnered=True fold_half=- halves=64 [71261s]
  [164/257] parent partnered=True fold_half=1 halves=1 [71261s]
  [165/257] parent partnered=True fold_half=1 halves=1 [71261s]
  [166/257] asymmetric partnered=False fold_half=- halves=16 [71261s]
  [167/257] asymmetric partnered=False fold_half=- halves=1 [71261s]
  [168/257] unpartnered partnered=False fold_half=- halves=4 [71262s]
  [169/257] parent partnered=True fold_half=1 halves=4 [71262s]
  [170/257] parent partnered=True fold_half=1 halves=2 [71262s]
  [171/257] parent partnered=True fold_half=1 halves=1 [71262s]
  [172/257] parent partnered=True fold_half=1 halves=1 [71262s]
  [173/257] parent partnered=True fold_half=1 halves=1 [71262s]
  [174/257] parent partnered=True fold_half=1 halves=1 [71263s]
  [175/257] parent partnered=True fold_half=1 halves=1 [71263s]
  [176/257] parent partnered=True fold_half=1 halves=1 [71263s]
  [177/257] parent partnered=True fold_half=1 halves=1 [71263s]
  [178/257] parent partnered=True fold_half=1 halves=2 [71264s]
  [179/257] parent partnered=True fold_half=1 halves=1 [71264s]
  [180/257] parent partnered=True fold_half=1 halves=1 [71264s]
  [181/257] parent partnered=True fold_half=1 halves=2 [71264s]
  [182/257] parent partnered=True fold_half=1 halves=2 [71264s]
  [183/257] asymmetric partnered=False fold_half=- halves=4 [71264s]
  [184/257] asymmetric partnered=False fold_half=- halves=4 [71264s]
  [185/257] asymmetric partnered=False fold_half=- halves=8 [71264s]
  [186/257] parent partnered=True fold_half=1 halves=1 [71264s]
  [187/257] unpartnered partnered=False fold_half=- halves=4 [71264s]
  [188/257] unpartnered partnered=False fold_half=- halves=16 [71264s]
  [189/257] parent partnered=True fold_half=1 halves=1 [71264s]
  [190/257] parent partnered=True fold_half=1 halves=1 [71265s]
  [191/257] unpartnered partnered=False fold_half=- halves=16 [71265s]
  [192/257] unpartnered partnered=False fold_half=- halves=64 [71265s]
  [193/257] degenerate-partner partnered=True fold_half=- halves=16 [71265s]
  [194/257] degenerate-partner partnered=True fold_half=- halves=64 [71265s]
  [195/257] parent partnered=True fold_half=1 halves=4 [71265s]
  [196/257] unpartnered partnered=False fold_half=- halves=16 [71265s]
  [197/257] parent partnered=True fold_half=1 halves=1 [71265s]
  [198/257] parent partnered=True fold_half=1 halves=1 [71265s]
  [199/257] degenerate-partner partnered=True fold_half=- halves=16 [71265s]
  [200/257] parent partnered=True fold_half=1 halves=1 [71266s]
  [201/257] parent partnered=True fold_half=1 halves=4 [71266s]
  [202/257] parent partnered=True fold_half=1 halves=1 [71266s]
  [203/257] asymmetric partnered=False fold_half=- halves=1 [71266s]
  [204/257] parent partnered=True fold_half=1 halves=1 [71267s]
  [205/257] asymmetric partnered=False fold_half=- halves=8 [71267s]
  [206/257] parent partnered=True fold_half=1 halves=1 [71267s]
  [207/257] parent partnered=True fold_half=1 halves=1 [71267s]
  [208/257] parent partnered=True fold_half=1 halves=1 [71267s]
  [209/257] parent partnered=True fold_half=1 halves=1 [71267s]
  [210/257] asymmetric partnered=False fold_half=- halves=32 [71267s]
  [211/257] parent partnered=True fold_half=1 halves=1 [71268s]
  [212/257] parent partnered=True fold_half=1 halves=1 [71268s]
  [213/257] parent partnered=True fold_half=1 halves=1 [71268s]
  [214/257] parent partnered=True fold_half=1 halves=1 [71268s]
  [215/257] parent partnered=True fold_half=1 halves=1 [71268s]
  [216/257] parent partnered=True fold_half=1 halves=1 [71268s]
  [217/257] parent partnered=True fold_half=1 halves=2 [71268s]
  [218/257] parent partnered=True fold_half=1 halves=8 [71269s]
  [219/257] parent partnered=True fold_half=1 halves=1 [71269s]
  [220/257] parent partnered=True fold_half=1 halves=1 [71269s]
  [221/257] asymmetric partnered=False fold_half=- halves=2 [71269s]
  [222/257] parent partnered=True fold_half=1 halves=2 [71269s]
  [223/257] parent partnered=True fold_half=1 halves=1 [71269s]
  [224/257] parent partnered=True fold_half=1 halves=1 [71269s]
  [225/257] unpartnered partnered=False fold_half=- halves=64 [71269s]
  [226/257] parent partnered=True fold_half=1 halves=1 [71269s]
  [227/257] parent partnered=True fold_half=1 halves=1 [71270s]
  [228/257] degenerate-partner partnered=True fold_half=- halves=16 [71270s]
  [229/257] degenerate-partner partnered=True fold_half=- halves=16 [71270s]
  [230/257] parent partnered=True fold_half=1 halves=2 [71271s]
  [231/257] parent partnered=True fold_half=1 halves=1 [71271s]
  [232/257] parent partnered=True fold_half=1 halves=1 [71271s]
  [233/257] parent partnered=True fold_half=1 halves=1 [71271s]
  [234/257] parent partnered=True fold_half=1 halves=1 [71271s]
  [235/257] parent partnered=True fold_half=1 halves=1 [71271s]
  [236/257] parent partnered=True fold_half=1 halves=1 [71271s]
  [237/257] degenerate-partner partnered=True fold_half=- halves=16 [71271s]
  [238/257] degenerate-partner partnered=True fold_half=- halves=16 [71271s]
  [239/257] degenerate-partner partnered=True fold_half=- halves=16 [71271s]
  [240/257] degenerate-partner partnered=True fold_half=- halves=16 [71271s]
  [241/257] degenerate-partner partnered=True fold_half=- halves=16 [71271s]
  [242/257] degenerate-partner partnered=True fold_half=- halves=16 [71271s]
  [243/257] degenerate-partner partnered=True fold_half=- halves=16 [71271s]
  [244/257] degenerate-partner partnered=True fold_half=- halves=16 [71271s]
  [245/257] asymmetric partnered=False fold_half=- halves=1 [71271s]
  [246/257] degenerate-partner partnered=True fold_half=- halves=16 [71272s]
  [247/257] degenerate-partner partnered=True fold_half=- halves=16 [71272s]
  [248/257] degenerate-partner partnered=True fold_half=- halves=16 [71272s]
  [249/257] degenerate-partner partnered=True fold_half=- halves=16 [71272s]
  [250/257] degenerate-partner partnered=True fold_half=- halves=16 [71272s]
  [251/257] unpartnered partnered=False fold_half=- halves=64 [71272s]
  [252/257] unpartnered partnered=False fold_half=- halves=64 [71272s]
  [253/257] unpartnered partnered=False fold_half=- halves=64 [71274s]
  [254/257] unpartnered partnered=False fold_half=- halves=256 [71279s]
  [255/257] unpartnered partnered=False fold_half=- halves=256 [71279s]
  [256/257] unpartnered partnered=False fold_half=- halves=256 [71280s]
  [257/257] unpartnered partnered=False fold_half=- halves=512 [71280s]
TESTS: {"T1": {"evaluable": 168, "failures": 0, "ok": true}, "T2": {"fold_halves": 168, "exceptions": 0, "informative": true, "ok": true}, "T3": {"fold_halves": 168, "nonunit": 3, "exceptions": 3, "two_in_den": 1, "res01_values": [1, 16, 81], "informative": true, "ok": false}, "T4": {"nonparents": 89, "false_positives": 9, "sensitivity": "165/168", "informative": true, "ok": false}, "T5": {"asymmetric": 41, "ok": true}, "T6": {"k": 12, "in_scope": true, "orphans": 0, "ok": true}, "errors": 0, "classes": {"asymmetric": 41, "degenerate-partner": 25, "parent": 168, "unpartnered": 23}, "strict_trees": 257, "strict_polys": 238, "vacuous": false}
SCORE DONE
EXIT 0
