1.999768221233624299e+00
1.967931632275864429e+00
1.898100723494429598e+00
1.813823162572237857e+00
1.732383843377967692e+00
1.648616842803808602e+00
1.574584685240468129e+00
1.493657221505159338e+00
1.414706251470734255e+00
1.341856203071890796e+00
1.272309633071531554e+00
1.203494258852918719e+00
1.128025898411035177e+00
1.043084096146418727e+00
9.573070897693785053e-01
8.679586693740368730e-01
7.848633301649011740e-01
7.120636499076541392e-01
6.526978092432551559e-01
5.864577720517308856e-01
5.130458875399435126e-01
4.481968059042817365e-01
